city,city_ascii,state_id,state_name,timezone
Erie,Erie,IL,Illinois,America/Chicago
Tawas City,Tawas City,MI,Michigan,America/Detroit
Warner,Warner,OK,Oklahoma,America/Chicago
Lewiston,Lewiston,MN,Minnesota,America/Chicago
Monson Center,Monson Center,MA,Massachusetts,America/New_York
Westwood,Westwood,PA,Pennsylvania,America/New_York
Gilman,Gilman,IL,Illinois,America/Chicago
Port Norris,Port Norris,NJ,New Jersey,America/New_York
Rockvale,Rockvale,TN,Tennessee,America/Chicago
Belle,Belle,WV,West Virginia,America/New_York
Big Timber,Big Timber,MT,Montana,America/Denver
Efland,Efland,NC,North Carolina,America/New_York
Homer,Homer,MI,Michigan,America/Detroit
Claypool Hill,Claypool Hill,VA,Virginia,America/New_York
Billington Heights,Billington Heights,NY,New York,America/New_York
Horton,Horton,KS,Kansas,America/Chicago
Ripley,Ripley,OH,Ohio,America/New_York
John Day,John Day,OR,Oregon,America/Los_Angeles
White Sands,White Sands,NM,New Mexico,America/Denver
Zilwaukee,Zilwaukee,MI,Michigan,America/Detroit
Churchill,Churchill,OH,Ohio,America/New_York
Minco,Minco,OK,Oklahoma,America/Chicago
Rocky Top,Rocky Top,TN,Tennessee,America/New_York
Penn State Erie,Penn State Erie,PA,Pennsylvania,America/New_York
Falkville,Falkville,AL,Alabama,America/Chicago
Ucon,Ucon,ID,Idaho,America/Boise
Woodbury Center,Woodbury Center,CT,Connecticut,America/New_York
Eddington,Eddington,PA,Pennsylvania,America/New_York
Fisher,Fisher,IL,Illinois,America/Chicago
Tremont,Tremont,PA,Pennsylvania,America/New_York
Oroville,Oroville,WA,Washington,America/Los_Angeles
Sharpsburg,Sharpsburg,NC,North Carolina,America/New_York
Hines,Hines,OR,Oregon,America/Los_Angeles
Murphy,Murphy,NC,North Carolina,America/New_York
Bear Creek Ranch,Bear Creek Ranch,TX,Texas,America/Chicago
Los Molinos,Los Molinos,CA,California,America/Los_Angeles
Dallesport,Dallesport,WA,Washington,America/Los_Angeles
New Market,New Market,MD,Maryland,America/New_York
Stevenson,Stevenson,WA,Washington,America/Los_Angeles
Douglass,Douglass,KS,Kansas,America/Chicago
Pandora,Pandora,OH,Ohio,America/New_York
Midland City,Midland City,AL,Alabama,America/Chicago
Brookside,Brookside,AL,Alabama,America/Chicago
Phillips,Phillips,WI,Wisconsin,America/Chicago
Terrebonne,Terrebonne,OR,Oregon,America/Los_Angeles
Mariano Colón,Mariano Colon,PR,Puerto Rico,America/Puerto_Rico
Queens Gate,Queens Gate,PA,Pennsylvania,America/New_York
Muniz,Muniz,TX,Texas,America/Chicago
Dover Beaches South,Dover Beaches South,NJ,New Jersey,America/New_York
Bronson,Bronson,FL,Florida,America/New_York
El Ojo,El Ojo,PR,Puerto Rico,America/Puerto_Rico
Holstein,Holstein,IA,Iowa,America/Chicago
Stafford,Stafford,OR,Oregon,America/Los_Angeles
Grand Canyon Village,Grand Canyon Village,AZ,Arizona,America/Phoenix
Warren Park,Warren Park,IN,Indiana,America/Indiana/Indianapolis
Ocean Gate,Ocean Gate,NJ,New Jersey,America/New_York
West Buechel,West Buechel,KY,Kentucky,America/New_York
Sunnyside-Tahoe City,Sunnyside-Tahoe City,CA,California,America/Los_Angeles
Parkland,Parkland,PA,Pennsylvania,America/New_York
Point Venture,Point Venture,TX,Texas,America/Chicago
Cohoe,Cohoe,AK,Alaska,America/Anchorage
Sutton-Alpine,Sutton-Alpine,AK,Alaska,America/Anchorage
Mathews,Mathews,LA,Louisiana,America/Chicago
Hodgkins,Hodgkins,IL,Illinois,America/Chicago
Tieton,Tieton,WA,Washington,America/Los_Angeles
Reform,Reform,AL,Alabama,America/Chicago
Charlack,Charlack,MO,Missouri,America/Chicago
Laguna Park,Laguna Park,TX,Texas,America/Chicago
Hinckley,Hinckley,MN,Minnesota,America/Chicago
Grapeland,Grapeland,TX,Texas,America/Chicago
Richland,Richland,GA,Georgia,America/New_York
Victoria,Victoria,VA,Virginia,America/New_York
Brackettville,Brackettville,TX,Texas,America/Chicago
Springfield,Springfield,NE,Nebraska,America/Chicago
Coulee Dam,Coulee Dam,WA,Washington,America/Los_Angeles
Laughlin AFB,Laughlin AFB,TX,Texas,America/Chicago
Minneota,Minneota,MN,Minnesota,America/Chicago
Las Maravillas,Las Maravillas,NM,New Mexico,America/Denver
Franklin Furnace,Franklin Furnace,OH,Ohio,America/New_York
Morrisville,Morrisville,NY,New York,America/New_York
Summerdale,Summerdale,AL,Alabama,America/Chicago
Boonville,Boonville,NC,North Carolina,America/New_York
Ashley,Ashley,OH,Ohio,America/New_York
Port Sulphur,Port Sulphur,LA,Louisiana,America/Chicago
Jamesport,Jamesport,NY,New York,America/New_York
Sharon,Sharon,WI,Wisconsin,America/Chicago
Durand,Durand,IL,Illinois,America/Chicago
Des Arc,Des Arc,AR,Arkansas,America/Chicago
Clark Mills,Clark Mills,NY,New York,America/New_York
Castleton-on-Hudson,Castleton-on-Hudson,NY,New York,America/New_York
Cavalero,Cavalero,WA,Washington,America/Los_Angeles
Gorman,Gorman,NC,North Carolina,America/New_York
Thorp,Thorp,WI,Wisconsin,America/Chicago
Beverly Hills,Beverly Hills,TX,Texas,America/Chicago
Grayville,Grayville,IL,Illinois,America/Chicago
Glenmoor,Glenmoor,OH,Ohio,America/New_York
Descanso,Descanso,CA,California,America/Los_Angeles
Hatch,Hatch,NM,New Mexico,America/Denver
Elkland,Elkland,PA,Pennsylvania,America/New_York
Westernport,Westernport,MD,Maryland,America/New_York
Byhalia,Byhalia,MS,Mississippi,America/Chicago
Loganville,Loganville,PA,Pennsylvania,America/New_York
Hudson,Hudson,PA,Pennsylvania,America/New_York
Alpine,Alpine,NJ,New Jersey,America/New_York
Intercourse,Intercourse,PA,Pennsylvania,America/New_York
Paris,Paris,MO,Missouri,America/Chicago
Edgeworth,Edgeworth,PA,Pennsylvania,America/New_York
Biltmore Forest,Biltmore Forest,NC,North Carolina,America/New_York
Casa Loma,Casa Loma,CA,California,America/Los_Angeles
Paul,Paul,ID,Idaho,America/Boise
Ocklawaha,Ocklawaha,FL,Florida,America/New_York
Camp Croft,Camp Croft,SC,South Carolina,America/New_York
Beaver,Beaver,OK,Oklahoma,America/Chicago
Bon Aqua Junction,Bon Aqua Junction,TN,Tennessee,America/Chicago
Tano Road,Tano Road,NM,New Mexico,America/Denver
Dover Beaches North,Dover Beaches North,NJ,New Jersey,America/New_York
Proctor,Proctor,VT,Vermont,America/New_York
Tolar,Tolar,TX,Texas,America/Chicago
New Baltimore,New Baltimore,OH,Ohio,America/New_York
Newcastle,Newcastle,CA,California,America/Los_Angeles
Woodland Heights,Woodland Heights,PA,Pennsylvania,America/New_York
Lakeview,Lakeview,WA,Washington,America/Los_Angeles
Daleville,Daleville,IN,Indiana,America/Indiana/Indianapolis
West Hills,West Hills,PA,Pennsylvania,America/New_York
Bruceville-Eddy,Bruceville-Eddy,TX,Texas,America/Chicago
Nellysford,Nellysford,VA,Virginia,America/New_York
New Paris,New Paris,OH,Ohio,America/New_York
Harbor Beach,Harbor Beach,MI,Michigan,America/Detroit
Inkerman,Inkerman,PA,Pennsylvania,America/New_York
Haymarket,Haymarket,VA,Virginia,America/New_York
Atlanta,Atlanta,IL,Illinois,America/Chicago
Shoreacres,Shoreacres,TX,Texas,America/Chicago
Saint John's University,Saint John's University,MN,Minnesota,America/Chicago
Baywood Park,Baywood Park,CA,California,America/Los_Angeles
Panora,Panora,IA,Iowa,America/Chicago
Los Llanos,Los Llanos,PR,Puerto Rico,America/Puerto_Rico
Wardsville,Wardsville,MO,Missouri,America/Chicago
Courtland,Courtland,VA,Virginia,America/New_York
Jonesboro,Jonesboro,IN,Indiana,America/Indiana/Indianapolis
Beech Island,Beech Island,SC,South Carolina,America/New_York
Wyoming,Wyoming,IL,Illinois,America/Chicago
Medicine Lodge,Medicine Lodge,KS,Kansas,America/Chicago
Georgiana,Georgiana,AL,Alabama,America/Chicago
Victory Lakes,Victory Lakes,NJ,New Jersey,America/New_York
Belhaven,Belhaven,NC,North Carolina,America/New_York
Hebron,Hebron,NE,Nebraska,America/Chicago
West Baraboo,West Baraboo,WI,Wisconsin,America/Chicago
Milroy,Milroy,PA,Pennsylvania,America/New_York
Krugerville,Krugerville,TX,Texas,America/Chicago
Keystone Heights,Keystone Heights,FL,Florida,America/New_York
Otterbein,Otterbein,IN,Indiana,America/Indiana/Indianapolis
South Palm Beach,South Palm Beach,FL,Florida,America/New_York
Random Lake,Random Lake,WI,Wisconsin,America/Chicago
Greenville,Greenville,IN,Indiana,America/Kentucky/Louisville
Kettle Falls,Kettle Falls,WA,Washington,America/Los_Angeles
Fox Chase,Fox Chase,PA,Pennsylvania,America/New_York
Webster,Webster,FL,Florida,America/New_York
Fremont Hills,Fremont Hills,MO,Missouri,America/Chicago
Jordan,Jordan,NY,New York,America/New_York
Sarcoxie,Sarcoxie,MO,Missouri,America/Chicago
Harrisville,Harrisville,WV,West Virginia,America/New_York
Mountain Road,Mountain Road,VA,Virginia,America/New_York
Emerson,Emerson,GA,Georgia,America/New_York
Olivet,Olivet,NJ,New Jersey,America/New_York
Maple Park,Maple Park,IL,Illinois,America/Chicago
Conway Springs,Conway Springs,KS,Kansas,America/Chicago
Siesta Acres,Siesta Acres,TX,Texas,America/Chicago
Sanborn,Sanborn,NY,New York,America/New_York
Middletown,Middletown,CA,California,America/Los_Angeles
Deville,Deville,LA,Louisiana,America/Chicago
Flemington,Flemington,GA,Georgia,America/New_York
Exmore,Exmore,VA,Virginia,America/New_York
Rio Rancho Estates,Rio Rancho Estates,NM,New Mexico,America/Denver
North Pekin,North Pekin,IL,Illinois,America/Chicago
Schuylerville,Schuylerville,NY,New York,America/New_York
New Fairview,New Fairview,TX,Texas,America/Chicago
Del Rey Oaks,Del Rey Oaks,CA,California,America/Los_Angeles
Enosburg Falls,Enosburg Falls,VT,Vermont,America/New_York
Marbury,Marbury,AL,Alabama,America/Chicago
Perry Park,Perry Park,CO,Colorado,America/Denver
Colon,Colon,MI,Michigan,America/Detroit
Lenox,Lenox,IA,Iowa,America/Chicago
Somonauk,Somonauk,IL,Illinois,America/Chicago
Southport,Southport,CT,Connecticut,America/New_York
Tyhee,Tyhee,ID,Idaho,America/Boise
Annandale,Annandale,NJ,New Jersey,America/New_York
Mora,Mora,PR,Puerto Rico,America/Puerto_Rico
Decatur,Decatur,AR,Arkansas,America/Chicago
Corning,Corning,IA,Iowa,America/Chicago
Hebron,Hebron,MD,Maryland,America/New_York
Litchfield,Litchfield,MI,Michigan,America/Detroit
Susitna North,Susitna North,AK,Alaska,America/Anchorage
Fairfax,Fairfax,OH,Ohio,America/New_York
Colmar Manor,Colmar Manor,MD,Maryland,America/New_York
Comfort,Comfort,TX,Texas,America/Chicago
Brookside Village,Brookside Village,TX,Texas,America/Chicago
Freeman,Freeman,SD,South Dakota,America/Chicago
Pomeroy,Pomeroy,OH,Ohio,America/New_York
Estell Manor,Estell Manor,NJ,New Jersey,America/New_York
Rossville,Rossville,IN,Indiana,America/Indiana/Indianapolis
Pole Ojea,Pole Ojea,PR,Puerto Rico,America/Puerto_Rico
Centreville,Centreville,MI,Michigan,America/Detroit
Greenwood,Greenwood,DE,Delaware,America/New_York
Ransomville,Ransomville,NY,New York,America/New_York
Wiggins,Wiggins,CO,Colorado,America/Denver
Jauca,Jauca,PR,Puerto Rico,America/Puerto_Rico
Montgomery,Montgomery,PA,Pennsylvania,America/New_York
Remsenburg-Speonk,Remsenburg-Speonk,NY,New York,America/New_York
Bonner-West Riverside,Bonner-West Riverside,MT,Montana,America/Denver
Chatmoss,Chatmoss,VA,Virginia,America/New_York
Oakland,Oakland,MO,Missouri,America/Chicago
Twin Lakes,Twin Lakes,VA,Virginia,America/New_York
Rockaway Beach,Rockaway Beach,OR,Oregon,America/Los_Angeles
Bowling Green,Bowling Green,VA,Virginia,America/New_York
Ina,Ina,IL,Illinois,America/Chicago
Benton,Benton,TN,Tennessee,America/New_York
Wilderness Rim,Wilderness Rim,WA,Washington,America/Los_Angeles
Woodland Hills,Woodland Hills,UT,Utah,America/Denver
Guthrie,Guthrie,KY,Kentucky,America/Chicago
Roland,Roland,IA,Iowa,America/Chicago
Navarre Beach,Navarre Beach,FL,Florida,America/Chicago
Shenorock,Shenorock,NY,New York,America/New_York
Suárez,Suarez,PR,Puerto Rico,America/Puerto_Rico
Catlettsburg,Catlettsburg,KY,Kentucky,America/New_York
Helena,Helena,OK,Oklahoma,America/Chicago
Bel-Nor,Bel-Nor,MO,Missouri,America/Chicago
Roxana,Roxana,IL,Illinois,America/Chicago
Canby,Canby,MN,Minnesota,America/Chicago
Arcadia,Arcadia,IN,Indiana,America/Indiana/Indianapolis
Whitehall,Whitehall,WI,Wisconsin,America/Chicago
Harbor Hills,Harbor Hills,OH,Ohio,America/New_York
Morris,Morris,OK,Oklahoma,America/Chicago
Golden Shores,Golden Shores,AZ,Arizona,America/Phoenix
Wathena,Wathena,KS,Kansas,America/Chicago
Standish,Standish,MI,Michigan,America/Detroit
Lluveras,Lluveras,PR,Puerto Rico,America/Puerto_Rico
Hartley,Hartley,IA,Iowa,America/Chicago
McCord,McCord,OK,Oklahoma,America/Chicago
Silver Lake,Silver Lake,KS,Kansas,America/Chicago
Olton,Olton,TX,Texas,America/Chicago
Oakland,Oakland,NE,Nebraska,America/Chicago
Shreve,Shreve,OH,Ohio,America/New_York
Avon,Avon,MN,Minnesota,America/Chicago
Ferndale,Ferndale,CA,California,America/Los_Angeles
Bellevue,Bellevue,MI,Michigan,America/Detroit
Monument Hills,Monument Hills,CA,California,America/Los_Angeles
Bylas,Bylas,AZ,Arizona,America/Phoenix
Cane Savannah,Cane Savannah,SC,South Carolina,America/New_York
Harristown,Harristown,IL,Illinois,America/Chicago
New Middletown,New Middletown,OH,Ohio,America/New_York
Morrice,Morrice,MI,Michigan,America/Detroit
Ecru,Ecru,MS,Mississippi,America/Chicago
Madison,Madison,MN,Minnesota,America/Chicago
Lake Marcel-Stillwater,Lake Marcel-Stillwater,WA,Washington,America/Los_Angeles
Elgin,Elgin,OR,Oregon,America/Los_Angeles
Haskell,Haskell,OK,Oklahoma,America/Chicago
Johnson City,Johnson City,KS,Kansas,America/Chicago
Grand Ronde,Grand Ronde,OR,Oregon,America/Los_Angeles
New Paris,New Paris,IN,Indiana,America/Indiana/Indianapolis
Galena,Galena,IN,Indiana,America/Kentucky/Louisville
Big Rock,Big Rock,IL,Illinois,America/Chicago
Freeland,Freeland,WA,Washington,America/Los_Angeles
Belcourt,Belcourt,ND,North Dakota,America/Chicago
Centre Hall,Centre Hall,PA,Pennsylvania,America/New_York
Clarksville,Clarksville,VA,Virginia,America/New_York
Milford,Milford,UT,Utah,America/Denver
Elwood,Elwood,UT,Utah,America/Denver
Richland,Richland,PA,Pennsylvania,America/New_York
Castle Dale,Castle Dale,UT,Utah,America/Denver
Orchard Hills,Orchard Hills,PA,Pennsylvania,America/New_York
Calverton Park,Calverton Park,MO,Missouri,America/Chicago
Gouldtown,Gouldtown,NJ,New Jersey,America/New_York
Tower City,Tower City,PA,Pennsylvania,America/New_York
Oak Hill,Oak Hill,OH,Ohio,America/New_York
Comanche,Comanche,OK,Oklahoma,America/Chicago
Roodhouse,Roodhouse,IL,Illinois,America/Chicago
Bethel,Bethel,NC,North Carolina,America/New_York
Lake Brownwood,Lake Brownwood,TX,Texas,America/Chicago
Gardendale,Gardendale,TX,Texas,America/Chicago
Frontón,Fronton,PR,Puerto Rico,America/Puerto_Rico
Langhorne Manor,Langhorne Manor,PA,Pennsylvania,America/New_York
Virginia,Virginia,IL,Illinois,America/Chicago
Lone Star,Lone Star,TX,Texas,America/Chicago
Lake Lure,Lake Lure,NC,North Carolina,America/New_York
Captains Cove,Captains Cove,VA,Virginia,America/New_York
Palmdale,Palmdale,PA,Pennsylvania,America/New_York
Dale,Dale,IN,Indiana,America/Chicago
Fránquez,Franquez,PR,Puerto Rico,America/Puerto_Rico
Manchester,Manchester,KY,Kentucky,America/New_York
Lanark,Lanark,IL,Illinois,America/Chicago
Woodsboro,Woodsboro,MD,Maryland,America/New_York
Los Héroes Comunidad,Los Heroes Comunidad,PR,Puerto Rico,America/Puerto_Rico
Ravenna,Ravenna,MI,Michigan,America/Detroit
Coldstream,Coldstream,OH,Ohio,America/New_York
Salisbury,Salisbury,MO,Missouri,America/Chicago
Mission,Mission,SD,South Dakota,America/Chicago
South Browning,South Browning,MT,Montana,America/Denver
Conashaugh Lakes,Conashaugh Lakes,PA,Pennsylvania,America/New_York
Westhaven-Moonstone,Westhaven-Moonstone,CA,California,America/Los_Angeles
Ocean Ridge,Ocean Ridge,FL,Florida,America/New_York
Catawissa,Catawissa,PA,Pennsylvania,America/New_York
Carbon Hill,Carbon Hill,AL,Alabama,America/Chicago
West Conshohocken,West Conshohocken,PA,Pennsylvania,America/New_York
Hiller,Hiller,PA,Pennsylvania,America/New_York
Moose Wilson Road,Moose Wilson Road,WY,Wyoming,America/Denver
Cumberland Head,Cumberland Head,NY,New York,America/New_York
Moroni,Moroni,UT,Utah,America/Denver
Bonduel,Bonduel,WI,Wisconsin,America/Chicago
Curtice,Curtice,OH,Ohio,America/New_York
Flomaton,Flomaton,AL,Alabama,America/Chicago
Winnsboro Mills,Winnsboro Mills,SC,South Carolina,America/New_York
Ganado,Ganado,TX,Texas,America/Chicago
La Villita,La Villita,NM,New Mexico,America/Denver
Ponderay,Ponderay,ID,Idaho,America/Los_Angeles
Palmarejo,Palmarejo,PR,Puerto Rico,America/Puerto_Rico
Versailles,Versailles,PA,Pennsylvania,America/New_York
Montpelier,Montpelier,IN,Indiana,America/Indiana/Indianapolis
Manning,Manning,IA,Iowa,America/Chicago
Huntland,Huntland,TN,Tennessee,America/Chicago
Vernon Valley,Vernon Valley,NJ,New Jersey,America/New_York
Poth,Poth,TX,Texas,America/Chicago
Columbus Grove,Columbus Grove,OH,Ohio,America/New_York
South Willard,South Willard,UT,Utah,America/Denver
De Pue,De Pue,IL,Illinois,America/Chicago
Monona,Monona,IA,Iowa,America/Chicago
Bridgehampton,Bridgehampton,NY,New York,America/New_York
Wind Point,Wind Point,WI,Wisconsin,America/Chicago
Bayard,Bayard,NE,Nebraska,America/Denver
Canton,Canton,PA,Pennsylvania,America/New_York
Justice,Justice,OK,Oklahoma,America/Chicago
St. Georges,St. Georges,DE,Delaware,America/New_York
Brookston,Brookston,IN,Indiana,America/Indiana/Indianapolis
Franklin,Franklin,TX,Texas,America/Chicago
Tillson,Tillson,NY,New York,America/New_York
Wagner,Wagner,SD,South Dakota,America/Chicago
Perryopolis,Perryopolis,PA,Pennsylvania,America/New_York
Hemlock,Hemlock,MI,Michigan,America/Detroit
Earlham,Earlham,IA,Iowa,America/Chicago
Nissequogue,Nissequogue,NY,New York,America/New_York
South Dennis,South Dennis,NJ,New Jersey,America/New_York
Eagle River,Eagle River,WI,Wisconsin,America/Chicago
Ceredo,Ceredo,WV,West Virginia,America/New_York
Ordway,Ordway,CO,Colorado,America/Denver
Coto Norte,Coto Norte,PR,Puerto Rico,America/Puerto_Rico
Sophia,Sophia,WV,West Virginia,America/New_York
Omao,Omao,HI,Hawaii,Pacific/Honolulu
Crescent,Crescent,OK,Oklahoma,America/Chicago
Lucasville,Lucasville,OH,Ohio,America/New_York
Belleair Beach,Belleair Beach,FL,Florida,America/New_York
Pleasant Hill,Pleasant Hill,OH,Ohio,America/New_York
Kalida,Kalida,OH,Ohio,America/New_York
Conyngham,Conyngham,PA,Pennsylvania,America/New_York
Yorklyn,Yorklyn,PA,Pennsylvania,America/New_York
Southmont,Southmont,NC,North Carolina,America/New_York
Buhler,Buhler,KS,Kansas,America/Chicago
Kirkland,Kirkland,IL,Illinois,America/Chicago
Fort Deposit,Fort Deposit,AL,Alabama,America/Chicago
Mansfield,Mansfield,MO,Missouri,America/Chicago
Marmet,Marmet,WV,West Virginia,America/New_York
Lakes of the North,Lakes of the North,MI,Michigan,America/Detroit
East Berlin,East Berlin,PA,Pennsylvania,America/New_York
Cataula,Cataula,GA,Georgia,America/New_York
Frazeysburg,Frazeysburg,OH,Ohio,America/New_York
Stanfield,Stanfield,NC,North Carolina,America/New_York
Oolitic,Oolitic,IN,Indiana,America/Indiana/Indianapolis
Heritage Lake,Heritage Lake,IL,Illinois,America/Chicago
Elroy,Elroy,WI,Wisconsin,America/Chicago
Burton,Burton,OH,Ohio,America/New_York
Carnegie,Carnegie,OK,Oklahoma,America/Chicago
Fountain Green,Fountain Green,UT,Utah,America/Denver
Dimondale,Dimondale,MI,Michigan,America/Detroit
Herald,Herald,CA,California,America/Los_Angeles
Boston,Boston,GA,Georgia,America/New_York
